iter	Logloss
173	0.06995747251
174	0.06945549561
175	0.06898785328
176	0.06857264854
177	0.06786526479
178	0.06740813338
179	0.06699894175
180	0.06653714898
181	0.06615368611
182	0.06576723742
183	0.06540033059
184	0.06500167821
185	0.06438836321
186	0.06373934952
187	0.0633332137
188	0.06289537809
189	0.06250331323
190	0.06201807754
191	0.06163772459
192	0.06131271722
193	0.06090334231
194	0.06053333573
195	0.06017272904
196	0.05975077419
197	0.05929773687
198	0.05897533486
199	0.05857457943
200	0.05819674523
201	0.05775369617
202	0.05734945453
203	0.05700390908
204	0.05662514962
205	0.05620914098
206	0.05573887096
207	0.05529273754
208	0.05495893939
209	0.05451118702
210	0.05405451781
211	0.05370502776
212	0.05342735641
213	0.05306974734
214	0.05272713716
215	0.05245732739
216	0.05209690425
217	0.05186314141
218	0.05148010596
219	0.0511954132
220	0.05088260312
221	0.05052751629
222	0.05014404058
223	0.049734944
224	0.04946989852
225	0.04919732218
226	0.04884117955
227	0.04855306342
228	0.04822343438
229	0.04797439405
230	0.04773278507
231	0.04745279905
232	0.04720211821
233	0.04688376443
234	0.04659075674
235	0.04618320608
236	0.04580644371
237	0.0455111515
238	0.04526782144
239	0.0450054683
240	0.0447324369
241	0.04448296274
242	0.04423717813
243	0.04392799443
244	0.04369589456
245	0.04350609217
246	0.04331050678
247	0.04307077439
248	0.04283369991
249	0.04264657697
250	0.04235744132
251	0.04210864328
252	0.04182587269
253	0.04166140037
254	0.04151701934
255	0.04129750982
256	0.0410585091
257	0.04071897958
258	0.04052672434
259	0.04032482345
260	0.04009489008
261	0.03992483581
262	0.03971393122
263	0.03946150811
264	0.03917513258
265	0.03886287662
266	0.03865005831
267	0.03836194844
268	0.03818822271
269	0.03801815208
270	0.03782850969
271	0.03761214496
272	0.03742887209
273	0.03722668472
274	0.0370576245
275	0.03682601321
276	0.03665519188
277	0.03645208819
278	0.03627278903
279	0.03602509547
280	0.03576844045
281	0.03559316364
282	0.03547490169
283	0.03524466648
284	0.0350318633
285	0.03486430316
286	0.03469765048
287	0.03454123081
288	0.0343077159
289	0.03416811744
290	0.03402490978
291	0.03390571967
292	0.03375922055
293	0.03355421663
294	0.03342393635
295	0.03328742872
296	0.03315996468
297	0.03303203506
298	0.03285991626
299	0.03269006374
300	0.03255076414
301	0.0323984942
302	0.03227693701
303	0.03208026765
304	0.03195368185
305	0.03182440502
306	0.03170712819
307	0.03153999449
308	0.03140271555
309	0.03126704685
310	0.03110397976
311	0.03098043034
312	0.03078066363
313	0.03059944901
314	0.03044900041
315	0.0303068384
316	0.03013916723
317	0.03003264447
318	0.02991111677
319	0.02977325901
320	0.02965761403
321	0.02952649551
322	0.02942414122
323	0.02931747915
324	0.02912971241
325	0.02897452284
326	0.02882068892
327	0.02871076707
328	0.02858273528
329	0.02838480197
330	0.02821108832
331	0.02811645727
332	0.02801968124
333	0.02793103094
334	0.02779875955
335	0.02769372379
336	0.0276145159
337	0.02752539383
338	0.02738106608
339	0.02722091659
340	0.02712317071
341	0.02704726365
342	0.02696097938
343	0.02683701396
344	0.02672696297
345	0.02663258515
346	0.02656004323
347	0.02648334404
348	0.02636400908
349	0.02624424013
350	0.02618218682
351	0.02604371229
352	0.02594061874
353	0.02581327611
354	0.0256865177
355	0.02560578347
356	0.0255012221
357	0.02541526847
358	0.02532373872
359	0.02522772971
360	0.02514291149
361	0.02498880498
362	0.02490196711
363	0.02481431259
364	0.02472320405
365	0.02464355592
366	0.02453043529
367	0.02445492342
368	0.02434255854
369	0.02427210766
370	0.02418813411
371	0.02408781066
372	0.02397496659
373	0.02387402898
374	0.02379208056
375	0.02370942418
376	0.0235812996
377	0.02349624766
378	0.02340837027
379	0.02327218274
380	0.02318651312
381	0.0231036785
382	0.0229893229
383	0.02290884318
384	0.02282564671
385	0.02272409124
386	0.02265813281
387	0.02260233954
388	0.0225387206
389	0.0224366349
390	0.02237229163
391	0.02226183717
392	0.02213835078
393	0.02203383337
394	0.02194831232
395	0.02187501245
396	0.02182284562
397	0.02175145076
398	0.02166323931
399	0.02160982473
400	0.02153761893
401	0.021441442
402	0.02133600292
403	0.02125829228
404	0.02118855467
405	0.02108485745
406	0.02101848371
407	0.02094332321
408	0.020848141
409	0.02077129045
410	0.02070082989
411	0.02063307952
412	0.02058003622
413	0.02051440613
414	0.02043903643
415	0.02037265817
416	0.02029429643
417	0.0202447707
418	0.02017355374
419	0.02006191665
420	0.01999860725
421	0.0199385618
422	0.0199028374
423	0.01980965013
424	0.01976154418
425	0.01969075064
426	0.01962824225
427	0.01953518908
428	0.01947094559
429	0.01940564128
430	0.01933296077
431	0.01928226165
432	0.01921655193
433	0.01915026492
434	0.0190701277
435	0.01901497236
436	0.0189401185
437	0.01888702019
438	0.01881440307
439	0.01872329716
440	0.01862000413
441	0.01855874626
442	0.01848240741
443	0.01843592048
444	0.01837327569
445	0.01832707849
446	0.01828279886
447	0.01824392393
448	0.01818841765
449	0.0181313117
450	0.01807426562
451	0.01803001262
452	0.0179559139
453	0.01790645605
454	0.01783600623
455	0.01778167987
456	0.01772725268
457	0.01765674845
458	0.01760108864
459	0.0175430628
460	0.01748072563
461	0.01742094426
462	0.01736965023
463	0.01732276978
464	0.01726478156
465	0.01721294419
466	0.01716436469
467	0.01710483875
468	0.01703624602
469	0.01696374302
470	0.01690210098
471	0.01686754985
472	0.01680163414
473	0.01675725651
474	0.01668204656
475	0.01665165537
476	0.01660211621
477	0.01654476015
478	0.01648182008
479	0.01644373704
480	0.01638657461
481	0.01635813947
482	0.01630047623
483	0.01625141634
484	0.01620007446
485	0.0161703993
486	0.01611735775
487	0.01606040766
488	0.01602198168
489	0.01597392715
490	0.01589799935
491	0.01585328406
492	0.01580460905
493	0.01575944588
494	0.01571754086
495	0.01567669881
496	0.01562639903
497	0.01556841513
498	0.01551807068
499	0.01546989424
500	0.01542516101
501	0.01539321911
502	0.01535691326
503	0.01532000733
504	0.01527190628
505	0.01523130657
506	0.01520086532
507	0.01515406938
508	0.015080411
509	0.01504171518
510	0.01500475541
511	0.01496242601
512	0.01490937307
513	0.01488178859
514	0.01482964468
515	0.01479432462
516	0.01473619725
517	0.01469961924
518	0.01465697809
519	0.01462277922
520	0.01456808143
521	0.01452708199
522	0.01449746802
523	0.01444355493
524	0.01440760728
525	0.01435006751
526	0.01429508859
527	0.01425502999
528	0.01422452912
529	0.01418789634
530	0.01413469758
531	0.01411440512
532	0.01407178949
533	0.01400707987
534	0.01396646697
535	0.01392210827
536	0.0138759936
537	0.01385189549
538	0.01383425314
539	0.01379498158
540	0.01375815302
541	0.01371965868
542	0.01367304381
543	0.01364996879
544	0.01359901458
545	0.01356993344
546	0.01353228189
547	0.01350541848
548	0.0134703297
549	0.01343423051
550	0.01340052148
551	0.01336877868
552	0.01334062254
553	0.01331303628
554	0.01327280307
555	0.01324189715
556	0.01322227749
557	0.01318594767
558	0.01313746317
559	0.01311060096
560	0.01308294254
561	0.01302866213
562	0.01299724383
563	0.01296924908
564	0.01294359716
565	0.01291498599
566	0.01288952274
567	0.01285793126
568	0.01282673219
569	0.01279693059
570	0.0127643846
571	0.01274663945
572	0.01270758937
573	0.01266613854
574	0.01263393413
575	0.01259221922
576	0.01256837936
577	0.01254243878
578	0.01250939672
579	0.01246759459
580	0.01243346012
581	0.01240917233
582	0.01237660587
583	0.01235512879
584	0.01232021763
585	0.01229965227
586	0.01226405527
587	0.0122269751
588	0.01219805606
589	0.01217506805
590	0.01215290408
591	0.01212593617
592	0.01207474586
593	0.01203989964
594	0.01202505192
595	0.01199846661
596	0.01196991664
597	0.0119504487
598	0.01192422634
599	0.01190028785
600	0.01182986149
601	0.01180506491
602	0.01178081398
603	0.01175739118
604	0.01172756432
605	0.01170427314
606	0.01165701778
607	0.01160507187
608	0.01157108623
609	0.0115503696
610	0.01151798633
611	0.01146669944
612	0.01144369081
613	0.01141091607
614	0.01135949423
615	0.01132917964
616	0.01130105987
617	0.01128050839
618	0.011244884
619	0.01121378636
620	0.01119441181
621	0.01117186223
622	0.01114170265
623	0.01112175912
624	0.01110243035
625	0.0110673325
626	0.01104281513
627	0.01100732249
628	0.01097624839
629	0.01095489605
630	0.01093399593
631	0.01090627297
632	0.01086986867
633	0.01083731065
634	0.01081481875
635	0.01078791107
636	0.01077178378
637	0.01074703827
638	0.0107090152
639	0.01068990648
640	0.0106646623
641	0.01064734621
642	0.01062752417
643	0.01060210509
644	0.01057142016
645	0.01056273605
646	0.01054631693
647	0.01052795173
648	0.01049588384
649	0.01046947728
650	0.01043913467
651	0.01040929548
652	0.01037799922
653	0.01033873326
654	0.01032150846
655	0.01029818757
656	0.01028438244
657	0.01026113126
658	0.01023835964
659	0.01022135094
660	0.01018644467
661	0.01016670063
662	0.01013024747
663	0.01010237489
664	0.01007571946
665	0.01005538752
666	0.01003576304
667	0.01002199034
668	0.009997280767
669	0.009960577621
670	0.009949554854
671	0.009924678421
672	0.009900177839
673	0.009875843959
674	0.00984912419
675	0.009828897976
676	0.009811154262
677	0.009792484534
678	0.009779656147
679	0.009756553032
680	0.009741584738
681	0.009710962912
682	0.009683201266
683	0.009662186386
684	0.009642598524
685	0.00962954402
686	0.009605127668
687	0.009575230368
688	0.009548074993
689	0.009534014562
690	0.009496877383
691	0.009487537583
692	0.009465512396
693	0.009441598853
694	0.009412781881
695	0.00939736709
696	0.009364670862
697	0.009330490458
698	0.009310691026
699	0.009287504438
700	0.009269582327
701	0.009247789637
702	0.0092242679
703	0.009200118771
704	0.009189404604
705	0.00916883469
706	0.009149622099
707	0.009114625785
708	0.00908893271
709	0.00906937358
710	0.009055761409
711	0.009039744238
712	0.009018863223
713	0.008993117935
714	0.008983457716
715	0.008972514599
716	0.008959540965
717	0.008946434431
718	0.008929835134
719	0.008908974616
720	0.008888101596
721	0.008871925499
722	0.008855585063
723	0.008838213699
724	0.008818579437
725	0.008798612121
726	0.008783073226
727	0.008767580695
728	0.008752722427
729	0.008734416328
730	0.008706467636
731	0.008684045222
732	0.008665484896
733	0.008637776525
734	0.008607562005
735	0.008597598541
736	0.008580943744
737	0.00854785826
738	0.008525983884
739	0.008504869234
740	0.008494646176
741	0.008476918831
742	0.008457484158
743	0.008439663048
744	0.008415601631
745	0.008392072659
746	0.008362427131
747	0.008347332669
748	0.008335942333
749	0.008320427366
750	0.008306503233
751	0.008281571022
752	0.008269653036
753	0.00825027962
754	0.008233375251
755	0.008225400592
756	0.008215448446
757	0.008201311286
758	0.008185271766
759	0.008168372421
760	0.008154516875
761	0.008145729949
762	0.008125403924
763	0.008104099746
764	0.008093470248
765	0.008066298656
766	0.008042051642
767	0.008028138204
768	0.008012451683
769	0.008004219355
770	0.007978175467
771	0.007968106485
772	0.007944872438
773	0.007931831384
774	0.007915485321
775	0.007903293874
776	0.007891413262
777	0.0078731633
778	0.007864897163
779	0.00784134679
780	0.0078212777
781	0.0078005403
782	0.007791153202
783	0.007773636377
784	0.007756836199
785	0.007745913094
786	0.00773215021
787	0.007722780518
788	0.007714711916
789	0.007705581787
790	0.007681358706
791	0.007666686737
792	0.007653586007
793	0.007634016265
794	0.00761880723
795	0.007612282746
796	0.007588581601
797	0.007576363803
798	0.0075612652
799	0.007552670969
800	0.007540831903
801	0.007532225701
802	0.007516813426
803	0.007504466932
804	0.007492769033
805	0.007478601818
806	0.007459699655
807	0.007452219456
808	0.00743517726
809	0.007424275845
810	0.007412853811
811	0.007402857545
812	0.007391906273
813	0.007382110981
814	0.007359189496
815	0.007349854538
816	0.007337513419
817	0.007328821781
818	0.007315219683
819	0.007298676187
820	0.007288238967
821	0.007269026273
822	0.007261068804
823	0.007253365252
824	0.007237242071
825	0.007224200293
826	0.007218107719
827	0.007207270329
828	0.007197159807
829	0.007181647582
830	0.0071660442
831	0.007148566045
832	0.007131848069
833	0.007126039259
834	0.007114136016
835	0.007102296599
836	0.007084101413
837	0.007071775522
838	0.007059309866
839	0.007050043964
840	0.007035044725
841	0.007018325583
842	0.007000636299
843	0.006991439885
844	0.006984838176
845	0.00697720605
846	0.006962534237
847	0.006948650531
848	0.006939003985
849	0.006935172665
850	0.006922549044
851	0.006900990681
852	0.006882939077
853	0.006873548071
854	0.006852808473
855	0.006840905208
856	0.006829791609
857	0.006820670622
858	0.006805548416
859	0.006795098101
860	0.006783190476
861	0.00677408078
862	0.006757997282
863	0.006746554377
864	0.006738917618
865	0.006727365148
866	0.006715547346
867	0.006701991717
868	0.006685449541
869	0.006673179053
870	0.006660052782
871	0.006647656114
872	0.006633309908
873	0.00661980877
874	0.006610825225
875	0.006603963709
876	0.00659014624
877	0.006580087153
878	0.00657322289
879	0.006563911864
880	0.006554398592
881	0.006544493337
882	0.006535571989
883	0.006525130159
884	0.006517138071
885	0.006496637427
886	0.006486926814
887	0.006474832293
888	0.006465779421
889	0.00645225149
890	0.006435333404
891	0.006426634916
892	0.006407175025
893	0.00640036736
894	0.006391120458
895	0.006379096162
896	0.006379051366
897	0.006379038896
898	0.00637029685
899	0.006356589134
900	0.006338431185
901	0.006330780885
902	0.0063204445
903	0.006312585429
904	0.006301835088
905	0.006293578928
906	0.006285384154
907	0.006271921198
908	0.006256610002
909	0.006244007852
910	0.006230092295
911	0.006225890271
912	0.00621437647
913	0.006206688743
914	0.006196512637
915	0.006183142348
916	0.006166507684
917	0.006156620746
918	0.0061491562
919	0.006132672175
920	0.006124571373
921	0.00611662007
922	0.006104548667
923	0.006096946207
924	0.006088601329
925	0.006079963299
926	0.006070252857
927	0.006060314559
928	0.006054822603
929	0.006046024047
930	0.006032653018
931	0.00602009119
932	0.006010088987
933	0.005993886707
934	0.005984029025
935	0.005972076237
936	0.00596533127
937	0.005954663857
938	0.005946830195
939	0.00593569991
940	0.005918967188
941	0.00590584855
942	0.005897214386
943	0.00589052892
944	0.005882639169
945	0.005871960285
946	0.005866398295
947	0.005848552259
948	0.005835648031
949	0.005824011695
950	0.005816611457
951	0.005795121156
952	0.005780132124
953	0.005769425414
954	0.005760833651
955	0.005742883502
956	0.005731019062
957	0.005723943867
958	0.005714112784
959	0.005705584005
960	0.005692814137
961	0.005683305143
962	0.005670801859
963	0.00566384072
964	0.005652298456
965	0.005646814675
966	0.005636795003
967	0.005627604276
968	0.005617872835
969	0.005611870735
970	0.005603716737
971	0.00559994478
972	0.005591259725
973	0.005581233198
974	0.005576396791
975	0.005565555942
976	0.005555806265
977	0.005546724099
978	0.005542272977
979	0.005542258573
980	0.00552755834
981	0.005524515544
982	0.005514042564
983	0.00550636233
984	0.005499487853
985	0.005491091307
986	0.00547940942
987	0.005472458338
988	0.005462172254
989	0.005451548111
990	0.005441170387
991	0.005429804848
992	0.005429803491
993	0.005416245519
994	0.005416233408
995	0.005405184397
996	0.005397330854
997	0.005388418105
998	0.005382620441
999	0.005382620441
